Parity,Grid,Nodes,Pairs,Start,NeighborOrder,EdgeLocality,Found,Time_s,CallLimit,Platform,Python,CPU,CPU_count,StartMethod,qiskit,rustworkx,networkx,numpy,core_ext
even_even,8x6,48,24,corner_BR,LUDR,11.487804878048781,False,0.3756649999995716,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
even_even,8x6,48,24,corner_BR,URDL,11.75609756097561,False,0.8224445000014384,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
even_even,8x6,48,24,corner_BR,URLD,11.75609756097561,False,1.446224399998755,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
even_even,8x6,48,24,corner_BR,UDRL,11.75609756097561,False,1.0389708000002429,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
even_even,8x6,48,24,corner_BR,UDLR,11.75609756097561,False,1.2920235999990837,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
even_even,8x6,48,24,corner_BR,ULRD,11.75609756097561,False,1.3797291000009864,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
even_even,8x6,48,24,corner_BR,ULDR,11.75609756097561,False,1.261652300003334,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,RDLU,11.821428571428571,True,7.48999991628807e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,RDUL,11.821428571428571,True,3.359999755048193e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,RLDU,11.821428571428571,True,3.1200001103570685e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,RLUD,11.821428571428571,True,3.199999991920777e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,RUDL,11.821428571428571,True,2.8200000087963417e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,RULD,11.821428571428571,True,3.199999991920777e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,DRLU,11.821428571428571,True,3.130000186502002e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,DRUL,11.821428571428571,True,3.0000002880115062e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,DLRU,11.821428571428571,True,3.050000304938294e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,DLUR,11.821428571428571,True,2.6900001103058457e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,DURL,11.821428571428571,True,2.8700000257231295e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,DULR,11.821428571428571,True,3.050000304938294e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,LRDU,11.821428571428571,True,2.970000059576705e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,LRUD,11.821428571428571,True,3.310000101919286e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,LDRU,10.904761904761905,True,2.9100003303028643e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,LDUR,10.904761904761905,True,2.600000152597204e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,LURD,10.119047619047619,True,2.9200000426499173e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,LUDR,10.904761904761905,True,2.970000059576705e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,URDL,10.904761904761905,True,2.6600002456689253e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,URLD,10.904761904761905,True,2.3700002202531323e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,UDRL,11.821428571428571,True,2.429999949526973e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,UDLR,11.821428571428571,True,2.89999989036005e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,ULRD,10.904761904761905,True,2.9500002710847184e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_TL,ULDR,10.119047619047619,True,2.640000093379058e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,RDLU,10.119047619047619,True,2.5800000003073364e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,RDUL,10.904761904761905,True,2.4500001018168405e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,RLDU,11.821428571428571,True,2.3299999156733975e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,RLUD,11.821428571428571,True,2.2799998987466097e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,RUDL,10.904761904761905,True,2.269999822601676e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,RULD,10.904761904761905,True,2.1899999410379678e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,DRLU,10.904761904761905,True,2.1699997887481004e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,DRUL,10.119047619047619,True,2.179999864893034e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,DLRU,10.904761904761905,True,2.1800002286909148e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,DLUR,10.904761904761905,True,2.099999983329326e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,DURL,11.821428571428571,True,2.1899999410379678e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,DULR,11.821428571428571,True,2.1100000594742596e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,LRDU,11.821428571428571,True,2.1100000594742596e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,LRUD,11.821428571428571,True,2.1100000594742596e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,LDRU,11.821428571428571,True,2.0799998310394585e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,LDUR,11.821428571428571,True,2.109999695676379e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,LURD,11.821428571428571,True,2.049999966402538e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,LUDR,11.821428571428571,True,2.1100000594742596e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,URDL,11.821428571428571,True,2.099999983329326e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,URLD,11.821428571428571,True,2.0700001186924055e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,UDRL,11.821428571428571,True,2.049999966402538e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,UDLR,11.821428571428571,True,2.049999966402538e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,ULRD,11.821428571428571,True,2.0300001779105514e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,7x7,49,24,corner_BR,ULDR,11.821428571428571,True,2.0799998310394585e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,RDLU,15.045454545454545,True,3.3299998904112726e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,RDUL,15.045454545454545,True,3.020000076503493e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,RLDU,15.045454545454545,True,3.0400002287933603e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,RLUD,15.045454545454545,True,2.8599999495781958e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,RUDL,15.045454545454545,True,2.769999991869554e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,RULD,15.045454545454545,True,2.9200000426499173e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,DRLU,15.327272727272728,True,2.970000059576705e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,DRUL,15.327272727272728,True,2.8899998142151162e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,DLRU,15.327272727272728,True,2.89999989036005e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,DLUR,15.327272727272728,True,2.8700000257231295e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,DURL,15.327272727272728,True,2.890000178012997e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,DULR,15.327272727272728,True,2.7999998565064743e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,LRDU,15.045454545454545,True,2.7499998395796865e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,LRUD,15.045454545454545,True,2.7500002033775672e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,LDRU,14.072727272727272,True,2.9200000426499173e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,LDUR,14.072727272727272,True,2.849999873433262e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,LURD,13.0,True,2.8700000257231295e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,LUDR,14.072727272727272,True,2.809999932651408e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,URDL,14.118181818181819,True,2.9899998480686918e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,URLD,14.118181818181819,True,2.9999999242136255e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,UDRL,15.327272727272728,True,2.89999989036005e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,UDLR,15.327272727272728,True,2.8200000087963417e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,ULRD,14.118181818181819,True,2.8899998142151162e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_TL,ULDR,13.10909090909091,True,2.979999771923758e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_BR,RDLU,13.0,True,2.9599999834317714e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_BR,RDUL,14.072727272727272,True,2.9599999834317714e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_BR,RLDU,15.045454545454545,True,2.8899998142151162e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_BR,RLUD,15.045454545454545,True,2.809999932651408e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_BR,RUDL,14.072727272727272,True,2.8300000849412754e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_BR,RULD,14.072727272727272,True,2.800000220304355e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_BR,DRLU,14.118181818181819,True,2.970000059576705e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
odd_odd,9x7,63,31,corner_BR,DRUL,13.10909090909091,True,2.9400001949397847e-05,3000000,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
