backend,num_qubits,twoq,arm,seed,input,label,z_exact,z_noisy,q0_physical,readout_error,routed_2q,blocks,shots,sim_seed,platform,processor,python,qiskit,qiskit_aer,qiskit_ibm_runtime,pennylane
FakeMarrakesh,156,cz,B,2,00,-1,-0.9977557601066275,-0.962,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,2,01,1,0.9977572710780895,0.9615,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,2,10,1,0.9977560581090166,0.9615,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,2,11,-1,-0.9977575690804796,-0.962,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,3,00,-1,-0.9977557601066275,-0.962,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,3,01,1,0.9977572710780895,0.9615,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,3,10,1,0.9977560581090166,0.9615,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,3,11,-1,-0.9977575690804796,-0.962,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,4,00,-1,-0.9977557601066275,-0.962,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,4,01,1,0.9977572710780895,0.9615,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,4,10,1,0.9977560581090166,0.9615,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,4,11,-1,-0.9977575690804796,-0.962,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,0,00,-1,-0.9977557601066275,-0.9535,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,0,01,1,0.9977572710780895,0.9565,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,0,10,1,0.9977560581090166,0.958,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,0,11,-1,-0.9977575690804796,-0.956,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,1,00,-1,-0.9977557601066275,-0.9535,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,1,01,1,0.9977572710780895,0.9565,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,1,10,1,0.9977560581090166,0.958,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,1,11,-1,-0.9977575690804796,-0.956,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,2,00,-1,-0.9977557601066275,-0.9535,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,2,01,1,0.9977572710780895,0.9565,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,2,10,1,0.9977560581090166,0.958,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,2,11,-1,-0.9977575690804796,-0.956,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,3,00,-1,-0.9977557601066275,-0.9535,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,3,01,1,0.9977572710780895,0.9565,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,3,10,1,0.9977560581090166,0.958,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,3,11,-1,-0.9977575690804796,-0.956,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,4,00,-1,-0.9977557601066275,-0.9535,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,4,01,1,0.9977572710780895,0.9565,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,4,10,1,0.9977560581090166,0.958,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,A,4,11,-1,-0.9977575690804796,-0.956,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,0,00,-1,-0.9977557601066275,-0.937,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,0,01,1,0.9977572710780895,0.944,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,0,10,1,0.9977560581090166,0.9465,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,0,11,-1,-0.9977575690804796,-0.9425,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,1,00,-1,-0.9977557601066275,-0.937,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,1,01,1,0.9977572710780895,0.944,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,1,10,1,0.9977560581090166,0.9465,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,1,11,-1,-0.9977575690804796,-0.9425,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,2,00,-1,-0.9977557601066275,-0.937,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,2,01,1,0.9977572710780895,0.944,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,2,10,1,0.9977560581090166,0.9465,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,2,11,-1,-0.9977575690804796,-0.9425,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,3,00,-1,-0.9977557601066275,-0.937,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,3,01,1,0.9977572710780895,0.944,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,3,10,1,0.9977560581090166,0.9465,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,3,11,-1,-0.9977575690804796,-0.9425,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,4,00,-1,-0.9977557601066275,-0.937,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,4,01,1,0.9977572710780895,0.944,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,4,10,1,0.9977560581090166,0.9465,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMiami,120,cz,B,4,11,-1,-0.9977575690804796,-0.9425,12,0.023193359375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,0,00,-1,-0.9977557601066275,-0.967,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,0,01,1,0.9977572710780895,0.9725,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,0,10,1,0.9977560581090166,0.963,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,0,11,-1,-0.9977575690804796,-0.9695,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,1,00,-1,-0.9977557601066275,-0.967,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,1,01,1,0.9977572710780895,0.9725,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,1,10,1,0.9977560581090166,0.963,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,1,11,-1,-0.9977575690804796,-0.9695,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,2,00,-1,-0.9977557601066275,-0.967,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,2,01,1,0.9977572710780895,0.9725,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,2,10,1,0.9977560581090166,0.963,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,2,11,-1,-0.9977575690804796,-0.9695,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,3,00,-1,-0.9977557601066275,-0.967,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,3,01,1,0.9977572710780895,0.9725,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,3,10,1,0.9977560581090166,0.963,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,3,11,-1,-0.9977575690804796,-0.9695,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,4,00,-1,-0.9977557601066275,-0.967,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,4,01,1,0.9977572710780895,0.9725,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,4,10,1,0.9977560581090166,0.963,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,A,4,11,-1,-0.9977575690804796,-0.9695,0,0.0048828125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,0,00,-1,-0.9977557601066275,-0.978,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,0,01,1,0.9977572710780895,0.9775,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,0,10,1,0.9977560581090166,0.9775,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,0,11,-1,-0.9977575690804796,-0.978,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,1,00,-1,-0.9977557601066275,-0.978,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,1,01,1,0.9977572710780895,0.9775,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,1,10,1,0.9977560581090166,0.9775,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,1,11,-1,-0.9977575690804796,-0.978,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,2,00,-1,-0.9977557601066275,-0.978,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,2,01,1,0.9977572710780895,0.9775,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,2,10,1,0.9977560581090166,0.9775,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,2,11,-1,-0.9977575690804796,-0.978,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,3,00,-1,-0.9977557601066275,-0.978,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,3,01,1,0.9977572710780895,0.9775,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,3,10,1,0.9977560581090166,0.9775,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,3,11,-1,-0.9977575690804796,-0.978,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,4,00,-1,-0.9977557601066275,-0.978,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,4,01,1,0.9977572710780895,0.9775,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,4,10,1,0.9977560581090166,0.9775,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeNighthawk,120,cz,B,4,11,-1,-0.9977575690804796,-0.978,39,0.0047607421875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,0,00,-1,-0.9977557601066275,-0.918,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,0,01,1,0.9977572710780895,0.916,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,0,10,1,0.9977560581090166,0.9205,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,0,11,-1,-0.9977575690804796,-0.9165,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,1,00,-1,-0.9977557601066275,-0.918,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,1,01,1,0.9977572710780895,0.916,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,1,10,1,0.9977560581090166,0.9205,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,1,11,-1,-0.9977575690804796,-0.9165,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,2,00,-1,-0.9977557601066275,-0.918,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,2,01,1,0.9977572710780895,0.916,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,2,10,1,0.9977560581090166,0.9205,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,2,11,-1,-0.9977575690804796,-0.9165,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,3,00,-1,-0.9977557601066275,-0.918,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,3,01,1,0.9977572710780895,0.916,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,3,10,1,0.9977560581090166,0.9205,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,3,11,-1,-0.9977575690804796,-0.9165,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,4,00,-1,-0.9977557601066275,-0.918,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,4,01,1,0.9977572710780895,0.916,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,4,10,1,0.9977560581090166,0.9205,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,A,4,11,-1,-0.9977575690804796,-0.9165,0,0.025600000000000067,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,0,00,-1,-0.9977557601066275,-0.9405,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,0,01,1,0.9977572710780895,0.9405,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,0,10,1,0.9977560581090166,0.944,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,0,11,-1,-0.9977575690804796,-0.9395,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
