backend,layers,blocks,circuit,arm,twoq,depth,size,layout,tvd_noisy,tvd_ideal,psf_fallbacks
fake_brisbane,2,3,5,P,9,36,103,"[112, 126, 125, 124]",0.03872010596156622,0.024185534000766454,0
fake_brisbane,2,3,5,Z,9,36,103,"[112, 126, 125, 124]",0.04076963672991904,0.024185534000766454,
fake_brisbane,2,3,6,Q3,9,42,114,"[112, 126, 125, 124]",0.06329932474753089,0.021341380061403376,
fake_brisbane,2,3,6,P,9,36,103,"[112, 126, 125, 124]",0.0630493247475309,0.021341380061403376,0
fake_brisbane,2,3,6,Z,9,36,103,"[112, 126, 125, 124]",0.06404932474753092,0.021341380061403376,
fake_brisbane,2,3,7,Q3,9,42,114,"[112, 126, 125, 124]",0.0423771073722985,0.024874680301065252,
fake_brisbane,2,3,7,P,9,36,103,"[112, 126, 125, 124]",0.04408295099637265,0.024874680301065252,0
fake_brisbane,2,3,7,Z,9,36,103,"[112, 126, 125, 124]",0.042476519076496994,0.024874680301065252,
fake_brisbane,2,3,8,Q3,9,42,114,"[112, 126, 125, 124]",0.054029615857422914,0.017920113847940462,
fake_brisbane,2,3,8,P,9,36,103,"[112, 126, 125, 124]",0.05152961585742292,0.017920113847940462,0
fake_brisbane,2,3,8,Z,9,36,103,"[112, 126, 125, 124]",0.054779615857422914,0.017920113847940462,
fake_brisbane,2,3,9,Q3,9,42,114,"[112, 126, 125, 124]",0.043518597761702145,0.019635355306956672,
fake_brisbane,2,3,9,P,9,36,103,"[112, 126, 125, 124]",0.04176859776170216,0.019635355306956672,0
fake_brisbane,2,3,9,Z,9,36,103,"[112, 126, 125, 124]",0.04151859776170216,0.019635355306956672,
fake_brisbane,4,6,0,Q3,18,78,204,"[61, 62, 63, 64]",0.07043923642655624,0.020873655892200742,
fake_brisbane,4,6,0,P,18,70,182,"[61, 62, 63, 64]",0.07218923642655625,0.020873655892200742,0
fake_brisbane,4,6,0,Z,18,70,182,"[61, 62, 63, 64]",0.07143923642655622,0.020873655892200742,
fake_brisbane,4,6,1,Q3,18,78,204,"[61, 62, 63, 64]",0.06251153298995375,0.020765327417545023,
fake_brisbane,4,6,1,P,18,70,182,"[61, 62, 63, 64]",0.06029852968909212,0.020765327417545023,0
fake_brisbane,4,6,1,Z,18,70,182,"[61, 62, 63, 64]",0.05954852968909212,0.020765327417545023,
fake_brisbane,4,6,2,Q3,18,78,204,"[61, 62, 63, 64]",0.055844356754623584,0.01899677920217204,
fake_brisbane,4,6,2,P,18,70,182,"[61, 62, 63, 64]",0.05387509042690265,0.01899677920217204,0
fake_brisbane,4,6,2,Z,18,70,182,"[61, 62, 63, 64]",0.053043021504842955,0.01899677920217204,
fake_brisbane,4,6,3,Q3,18,78,204,"[61, 62, 63, 64]",0.07128619311874793,0.021365763281978315,
fake_brisbane,4,6,3,P,18,70,182,"[61, 62, 63, 64]",0.06828619311874794,0.021365763281978315,0
fake_brisbane,4,6,3,Z,18,70,182,"[61, 62, 63, 64]",0.06752155173989556,0.021365763281978315,
fake_brisbane,4,6,4,Q3,18,78,204,"[61, 62, 63, 64]",0.07290017397583044,0.022691169147083818,
fake_brisbane,4,6,4,P,18,70,182,"[61, 62, 63, 64]",0.07065060045159678,0.022691169147083818,0
fake_brisbane,4,6,4,Z,18,70,182,"[61, 62, 63, 64]",0.06945072439129898,0.022691169147083818,
fake_brisbane,4,6,5,Q3,18,78,204,"[61, 62, 63, 64]",0.05843094468870465,0.02321523452704064,
fake_brisbane,4,6,5,P,18,70,182,"[61, 62, 63, 64]",0.05665304142003062,0.02321523452704064,0
fake_brisbane,4,6,5,Z,18,70,182,"[61, 62, 63, 64]",0.05865304142003061,0.02321523452704064,
fake_brisbane,4,6,6,Q3,18,78,204,"[61, 62, 63, 64]",0.04641324173149988,0.018461893622779897,
fake_brisbane,4,6,6,P,18,70,182,"[61, 62, 63, 64]",0.048663241731499884,0.018461893622779897,0
fake_brisbane,4,6,6,Z,18,70,182,"[61, 62, 63, 64]",0.043654863079925874,0.018461893622779897,
fake_brisbane,4,6,7,Q3,18,78,204,"[61, 62, 63, 64]",0.07845544292169063,0.02087801909458287,
fake_brisbane,4,6,7,P,18,70,182,"[61, 62, 63, 64]",0.07070544292169066,0.02087801909458287,0
fake_brisbane,4,6,7,Z,18,70,182,"[61, 62, 63, 64]",0.08020544292169064,0.02087801909458287,
fake_brisbane,4,6,8,Q3,18,78,204,"[61, 62, 63, 64]",0.08266546997878826,0.027741090960125524,
fake_brisbane,4,6,8,P,18,70,182,"[61, 62, 63, 64]",0.06791546997878826,0.027741090960125524,0
fake_brisbane,4,6,8,Z,18,70,182,"[61, 62, 63, 64]",0.07291546997878827,0.027741090960125524,
fake_brisbane,4,6,9,Q3,18,78,204,"[61, 62, 63, 64]",0.08818253076675414,0.015938680579774205,
fake_brisbane,4,6,9,P,18,70,182,"[61, 62, 63, 64]",0.09097658286711349,0.015938680579774205,0
fake_brisbane,4,6,9,Z,18,70,182,"[61, 62, 63, 64]",0.09097658286711349,0.015938680579774205,
fake_brisbane,8,12,0,Q3,36,150,384,"[61, 62, 63, 64]",0.10549983653378328,0.02032527504781243,
fake_brisbane,8,12,0,P,36,134,340,"[61, 62, 63, 64]",0.10349983653378328,0.02032527504781243,0
fake_brisbane,8,12,0,Z,36,134,340,"[61, 62, 63, 64]",0.10424983653378331,0.02032527504781243,
fake_brisbane,8,12,1,Q3,36,150,384,"[61, 62, 63, 64]",0.13677845207051775,0.01684770766175449,
fake_brisbane,8,12,1,P,36,134,340,"[61, 62, 63, 64]",0.12977845207051777,0.01684770766175449,0
fake_brisbane,8,12,1,Z,36,134,340,"[61, 62, 63, 64]",0.13202845207051775,0.01684770766175449,
fake_brisbane,8,12,2,Q3,36,150,384,"[61, 62, 63, 64]",0.11657411376995336,0.017147022940042483,
fake_brisbane,8,12,2,P,36,134,340,"[61, 62, 63, 64]",0.11357411376995336,0.017147022940042483,0
fake_brisbane,8,12,2,Z,36,134,340,"[61, 62, 63, 64]",0.11757411376995333,0.017147022940042483,
fake_brisbane,8,12,3,Q3,36,150,384,"[61, 62, 63, 64]",0.1319962359166433,0.017147450886737418,
fake_brisbane,8,12,3,P,36,134,340,"[61, 62, 63, 64]",0.12799623591664333,0.017147450886737418,0
fake_brisbane,8,12,3,Z,36,134,340,"[61, 62, 63, 64]",0.12074623591664331,0.017147450886737418,
fake_brisbane,8,12,4,Q3,36,150,384,"[61, 62, 63, 64]",0.08519849139596634,0.021990192498729747,
fake_brisbane,8,12,4,P,36,134,340,"[61, 62, 63, 64]",0.08088341970295468,0.021990192498729747,0
fake_brisbane,8,12,4,Z,36,134,340,"[61, 62, 63, 64]",0.08388341970295468,0.021990192498729747,
fake_brisbane,8,12,5,Q3,36,150,384,"[61, 62, 63, 64]",0.0948353860163207,0.022199203967333474,
fake_brisbane,8,12,5,P,36,134,340,"[61, 62, 63, 64]",0.0946617052664611,0.022199203967333474,0
fake_brisbane,8,12,5,Z,36,134,340,"[61, 62, 63, 64]",0.09658538601632068,0.022199203967333474,
fake_brisbane,8,12,6,Q3,36,150,384,"[61, 62, 63, 64]",0.08375840098845544,0.01974945009594585,
fake_brisbane,8,12,6,P,36,134,340,"[61, 62, 63, 64]",0.08147255781778132,0.01974945009594585,0
fake_brisbane,8,12,6,Z,36,134,340,"[61, 62, 63, 64]",0.08747255781778135,0.01974945009594585,
fake_brisbane,8,12,7,Q3,36,150,384,"[61, 62, 63, 64]",0.08022209298598129,0.019089132675315788,
fake_brisbane,8,12,7,P,36,134,340,"[61, 62, 63, 64]",0.08616184081797817,0.019089132675315788,0
fake_brisbane,8,12,7,Z,36,134,340,"[61, 62, 63, 64]",0.08447209298598127,0.019089132675315788,
fake_brisbane,8,12,8,Q3,36,150,384,"[61, 62, 63, 64]",0.10347732105447355,0.020580065947273317,
fake_brisbane,8,12,8,P,36,134,340,"[61, 62, 63, 64]",0.10394079794152401,0.020580065947273317,0
fake_brisbane,8,12,8,Z,36,134,340,"[61, 62, 63, 64]",0.10197732105447352,0.020580065947273317,
fake_brisbane,8,12,9,Q3,36,150,384,"[61, 62, 63, 64]",0.1072586172626123,0.017918365515548745,
fake_brisbane,8,12,9,P,36,134,340,"[61, 62, 63, 64]",0.10575861726261229,0.017918365515548745,0
fake_brisbane,8,12,9,Z,36,134,340,"[61, 62, 63, 64]",0.0985086172626123,0.017918365515548745,
fake_brisbane,16,24,0,Q3,72,294,744,"[30, 17, 12, 13]",0.1786806713747894,0.01597179592267931,
fake_brisbane,16,24,0,P,72,230,624,"[30, 17, 12, 13]",0.17152325030799054,0.01597179592267931,0
fake_brisbane,16,24,0,Z,72,230,624,"[30, 17, 12, 13]",0.17218067137478943,0.01597179592267931,
fake_brisbane,16,24,1,Q3,72,294,744,"[30, 17, 12, 13]",0.16537852932286512,0.01626630731586661,
fake_brisbane,16,24,1,P,72,230,624,"[30, 17, 12, 13]",0.1654476042451634,0.01626630731586661,0
fake_brisbane,16,24,1,Z,72,230,624,"[30, 17, 12, 13]",0.16569760424516342,0.01626630731586661,
fake_brisbane,16,24,2,Q3,72,294,744,"[30, 17, 12, 13]",0.19478837242002178,0.024493966930662525,
fake_brisbane,16,24,2,P,72,230,624,"[30, 17, 12, 13]",0.1837883724200218,0.024493966930662525,0
fake_brisbane,16,24,2,Z,72,230,624,"[30, 17, 12, 13]",0.18203837242002183,0.024493966930662525,
fake_brisbane,16,24,3,Q3,72,294,744,"[30, 17, 12, 13]",0.14839213526177258,0.018907220740965548,
fake_brisbane,16,24,3,P,72,230,624,"[30, 17, 12, 13]",0.14614213526177258,0.018907220740965548,0
fake_brisbane,16,24,3,Z,72,230,624,"[30, 17, 12, 13]",0.1458921352617726,0.018907220740965548,
fake_brisbane,16,24,4,Q3,72,294,744,"[30, 17, 12, 13]",0.1623418365748209,0.01927453379984282,
fake_brisbane,16,24,4,P,72,230,624,"[30, 17, 12, 13]",0.15834183657482093,0.01927453379984282,0
fake_brisbane,16,24,4,Z,72,230,624,"[30, 17, 12, 13]",0.15784183657482095,0.01927453379984282,
fake_brisbane,16,24,5,Q3,72,294,744,"[30, 17, 12, 13]",0.1932939923687665,0.019655794648750183,
fake_brisbane,16,24,5,P,72,230,624,"[30, 17, 12, 13]",0.18654399236876645,0.019655794648750183,0
fake_brisbane,16,24,5,Z,72,230,624,"[30, 17, 12, 13]",0.18954399236876646,0.019655794648750183,
fake_brisbane,16,24,6,Q3,72,294,744,"[30, 17, 12, 13]",0.13989216383779415,0.020492639103161715,
fake_brisbane,16,24,6,P,72,230,624,"[30, 17, 12, 13]",0.13414216383779415,0.020492639103161715,0
fake_brisbane,16,24,6,Z,72,230,624,"[30, 17, 12, 13]",0.13489216383779415,0.020492639103161715,
fake_brisbane,16,24,7,Q3,72,294,744,"[30, 17, 12, 13]",0.15113219241939768,0.02222559566011929,
fake_brisbane,16,24,7,P,72,230,624,"[30, 17, 12, 13]",0.15163219241939768,0.02222559566011929,0
fake_brisbane,16,24,7,Z,72,230,624,"[30, 17, 12, 13]",0.1513821924193977,0.02222559566011929,
fake_brisbane,16,24,8,Q3,72,294,744,"[30, 17, 12, 13]",0.1855173715666194,0.022789067166968456,
fake_brisbane,16,24,8,P,72,230,624,"[30, 17, 12, 13]",0.18101737156661946,0.022789067166968456,0
fake_brisbane,16,24,8,Z,72,230,624,"[30, 17, 12, 13]",0.17851737156661943,0.022789067166968456,
fake_brisbane,16,24,9,Q3,72,294,744,"[30, 17, 12, 13]",0.19129171776671142,0.022050433744702027,
fake_brisbane,16,24,9,P,72,230,624,"[30, 17, 12, 13]",0.1889207420554335,0.022050433744702027,0
fake_brisbane,16,24,9,Z,72,230,624,"[30, 17, 12, 13]",0.18892074205543352,0.022050433744702027,
