part,case,arm,rep,time_s,err_raw,infid,cx,twoq,sx,depth,pair_applicable,pair_worst,esp_log10,mean_edge_err
G,"(0.6,0.3,e)_e1.00e-05_bare",off,,,7.500673589182926e-12,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-05_bare",on,,,7.500772950193698e-12,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-05_dressed13",off,,,1.235201077534977e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-05_dressed13",on,,,1.235201077534977e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-05_dressed101",off,,,1.5842727201381886e-15,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-05_dressed101",on,,,1.5842727201381886e-15,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-05_dressed202",off,,,1.6477499018661497e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-05_dressed202",on,,,1.6477499018661497e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-06_bare",off,,,1.333886568291898e-11,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-06_bare",on,,,1.333886568291898e-11,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-06_dressed13",off,,,1.2455266236431555e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-06_dressed13",on,,,1.2455266236431555e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-06_dressed101",off,,,1.6169409537006236e-15,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-06_dressed101",on,,,1.6169409537006236e-15,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-06_dressed202",off,,,1.5764580553371185e-15,1.1102230246251565e-15,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-06_dressed202",on,,,1.5764580553371185e-15,1.1102230246251565e-15,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-06_bare",off,,,2.371739529070178e-11,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-06_bare",on,,,2.371722523932942e-11,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-06_dressed13",off,,,1.3524970466433546e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-06_dressed13",on,,,1.3524970466433546e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-06_dressed101",off,,,1.9405345974146255e-15,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-06_dressed101",on,,,1.9405345974146255e-15,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-06_dressed202",off,,,1.8678807713731246e-15,1.1102230246251565e-15,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-06_dressed202",on,,,1.8678807713731246e-15,1.1102230246251565e-15,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-06_bare",off,,,4.217413607675062e-11,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-06_bare",on,,,4.21740275472875e-11,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-06_dressed13",off,,,1.50764137657661e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-06_dressed13",on,,,1.50764137657661e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-06_dressed101",off,,,1.4435734647310468e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-06_dressed101",on,,,1.4435734647310468e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-06_dressed202",off,,,2.2326531370348718e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-06_dressed202",on,,,2.2326531370348718e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-06_bare",off,,,7.499812569948667e-11,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-06_bare",on,,,7.499823358688468e-11,5.551115123125783e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-06_dressed13",off,,,1.1365391386575823e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-06_dressed13",on,,,1.1365391386575823e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-06_dressed101",off,,,1.5316576854043113e-15,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-06_dressed101",on,,,1.5316576854043113e-15,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-06_dressed202",off,,,7.499967952458143e-11,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-06_dressed202",on,,,7.499982494120595e-11,8.881784197001252e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-07_bare",off,,,1.3336869709029924e-10,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-07_bare",on,,,1.3336848128355953e-10,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-07_dressed13",off,,,1.3336849663976019e-10,2.220446049250313e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-07_dressed13",on,,,1.3336856592702407e-10,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-07_dressed101",off,,,1.3336760861350137e-10,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-07_dressed101",on,,,1.3336757832824299e-10,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-07_dressed202",off,,,1.3336803955912192e-10,5.551115123125783e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-07_dressed202",on,,,1.3336828169412611e-10,8.881784197001252e-16,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-07_bare",off,,,0.5977525298943965,0.06986575403612871,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-07_bare",on,,,1.6550573052441584e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-07_dressed13",off,,,0.5977525298943965,0.06986575403612905,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-07_dressed13",on,,,2.0311411900387176e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-07_dressed101",off,,,0.597752529894397,0.06986575403612838,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-07_dressed101",on,,,2.123686993713718e-15,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-07_dressed202",off,,,0.5977525298943964,0.0698657540361296,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-07_dressed202",on,,,2.2535733855177813e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-07_bare",off,,,0.5977525298943968,0.06986575403612894,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-07_bare",on,,,1.772510377155773e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-07_dressed13",off,,,0.5977525298943968,0.06986575403612871,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-07_dressed13",on,,,1.9669775456978452e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-07_dressed101",off,,,0.5977525298943972,0.06986575403612894,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-07_dressed101",on,,,1.98108762777443e-15,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-07_dressed202",off,,,0.597752529894397,0.06986575403612927,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-07_dressed202",on,,,2.4415072819746177e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-07_bare",off,,,0.597752529894397,0.06986575403612894,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-07_bare",on,,,1.9504142752660604e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-07_dressed13",off,,,0.5977525298943969,0.06986575403612871,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-07_dressed13",on,,,1.762533687705461e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-07_dressed101",off,,,0.5977525298943965,0.06986575403612871,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-07_dressed101",on,,,1.9299857017455165e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-07_dressed202",off,,,0.5977525298943965,0.06986575403612938,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-07_dressed202",on,,,2.0918319678923565e-15,8.881784197001252e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-08_bare",off,,,0.5977525298943969,0.06986575403612905,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-08_bare",on,,,1.786507899071481e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-08_dressed13",off,,,0.597752529894397,0.06986575403612838,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-08_dressed13",on,,,1.6960450951955185e-15,-4.440892098500626e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-08_dressed101",off,,,0.5977525298943965,0.06986575403612871,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-08_dressed101",on,,,2.1468112411591444e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-08_dressed202",off,,,0.5977525298943964,0.06986575403612938,3,,,,,,,
G,"(0.6,0.3,e)_e5.62e-08_dressed202",on,,,2.2502673525675855e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-08_bare",off,,,0.5977525298943969,0.06986575403612905,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-08_bare",on,,,1.5465437474427348e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-08_dressed13",off,,,0.5977525298943966,0.06986575403612871,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-08_dressed13",on,,,1.8756075379507636e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-08_dressed101",off,,,0.5977525298943964,0.06986575403612894,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-08_dressed101",on,,,2.1341357569246044e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-08_dressed202",off,,,0.5977525298943966,0.06986575403612927,3,,,,,,,
G,"(0.6,0.3,e)_e3.16e-08_dressed202",on,,,2.253816402586942e-15,8.881784197001252e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-08_bare",off,,,0.5977525298943969,0.06986575403612938,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-08_bare",on,,,1.5066010264349223e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-08_dressed13",off,,,0.5977525298943968,0.06986575403612871,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-08_dressed13",on,,,1.3774010266497794e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-08_dressed101",off,,,0.5977525298943969,0.06986575403612871,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-08_dressed101",on,,,1.9716473559560332e-15,0.0,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-08_dressed202",off,,,0.5977525298943965,0.0698657540361296,3,,,,,,,
G,"(0.6,0.3,e)_e1.78e-08_dressed202",on,,,1.7704516747821264e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.6,0.3,e)_e1.00e-08_bare",off,,,2.0000000040184984e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-08_bare",on,,,2.0000000040184984e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-08_dressed13",off,,,1.9999999978565597e-08,2.220446049250313e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-08_dressed13",on,,,1.9999999978565597e-08,2.220446049250313e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-08_dressed101",off,,,2.0000000118909804e-08,0.0,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-08_dressed101",on,,,2.000000011126682e-08,3.3306690738754696e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-08_dressed202",off,,,2.000000022102285e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-08_dressed202",on,,,2.000000022102285e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.6,0.3,e)_e5.62e-09_bare",off,,,1.1246826402560527e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.6,0.3,e)_e5.62e-09_bare",on,,,1.1246826402560527e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.6,0.3,e)_e5.62e-09_dressed13",off,,,1.1246826458686448e-08,3.3306690738754696e-16,2,,,,,,,
G,"(0.6,0.3,e)_e5.62e-09_dressed13",on,,,1.1246826458686448e-08,3.3306690738754696e-16,2,,,,,,,
G,"(0.6,0.3,e)_e5.62e-09_dressed101",off,,,1.1246826407834372e-08,2.220446049250313e-16,2,,,,,,,
G,"(0.6,0.3,e)_e5.62e-09_dressed101",on,,,1.1246826477090024e-08,2.220446049250313e-16,2,,,,,,,
G,"(0.6,0.3,e)_e5.62e-09_dressed202",off,,,1.1246826321800668e-08,8.881784197001252e-16,2,,,,,,,
G,"(0.6,0.3,e)_e5.62e-09_dressed202",on,,,1.1246826321800668e-08,8.881784197001252e-16,2,,,,,,,
G,"(0.6,0.3,e)_e3.16e-09_bare",off,,,6.324555400415252e-09,5.551115123125783e-16,2,,,,,,,
G,"(0.6,0.3,e)_e3.16e-09_bare",on,,,6.324555343210461e-09,6.661338147750939e-16,2,,,,,,,
G,"(0.6,0.3,e)_e3.16e-09_dressed13",off,,,6.324555480927127e-09,2.220446049250313e-16,2,,,,,,,
G,"(0.6,0.3,e)_e3.16e-09_dressed13",on,,,6.324555480927127e-09,2.220446049250313e-16,2,,,,,,,
G,"(0.6,0.3,e)_e3.16e-09_dressed101",off,,,6.324555503907191e-09,0.0,2,,,,,,,
G,"(0.6,0.3,e)_e3.16e-09_dressed101",on,,,6.3245554494153174e-09,0.0,2,,,,,,,
G,"(0.6,0.3,e)_e3.16e-09_dressed202",off,,,6.3245553183161305e-09,6.661338147750939e-16,2,,,,,,,
G,"(0.6,0.3,e)_e3.16e-09_dressed202",on,,,6.3245553183161305e-09,6.661338147750939e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.78e-09_bare",off,,,3.556558749125585e-09,5.551115123125783e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.78e-09_bare",on,,,3.556558749125585e-09,5.551115123125783e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.78e-09_dressed13",off,,,3.5565587729046642e-09,3.3306690738754696e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.78e-09_dressed13",on,,,3.5565587729046642e-09,3.3306690738754696e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.78e-09_dressed101",off,,,3.5565588860426817e-09,2.220446049250313e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.78e-09_dressed101",on,,,3.5565588860426817e-09,2.220446049250313e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.78e-09_dressed202",off,,,3.556558625090452e-09,8.881784197001252e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.78e-09_dressed202",on,,,3.556558625090452e-09,8.881784197001252e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-09_bare",off,,,2.0000000249591163e-09,3.3306690738754696e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-09_bare",on,,,1.9999999677537586e-09,5.551115123125783e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-09_dressed13",off,,,2.0000000257647005e-09,0.0,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-09_dressed13",on,,,2.0000000257647005e-09,0.0,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-09_dressed101",off,,,1.999999975406783e-09,2.220446049250313e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-09_dressed101",on,,,2.000000118884348e-09,0.0,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-09_dressed202",off,,,2.000000011811492e-09,6.661338147750939e-16,2,,,,,,,
G,"(0.6,0.3,e)_e1.00e-09_dressed202",on,,,2.000000011811492e-09,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-05_bare",off,,,7.81033100921571e-12,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-05_bare",on,,,7.810409038361038e-12,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-05_dressed13",off,,,1.36278180402169e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-05_dressed13",on,,,1.36278180402169e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-05_dressed101",off,,,1.3268185343826414e-15,0.0,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-05_dressed101",on,,,1.3268185343826414e-15,0.0,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-05_dressed202",off,,,1.585897825957048e-15,1.1102230246251565e-15,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-05_dressed202",on,,,1.585897825957048e-15,1.1102230246251565e-15,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-06_bare",off,,,1.3886932755821849e-11,2.220446049250313e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-06_bare",on,,,1.3886793772546918e-11,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-06_dressed13",off,,,1.142707531389614e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-06_dressed13",on,,,1.142707531389614e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-06_dressed101",off,,,1.3842223775406912e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-06_dressed101",on,,,1.3842223775406912e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-06_dressed202",off,,,1.6114824816804988e-15,8.881784197001252e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-06_dressed202",on,,,1.6114824816804988e-15,8.881784197001252e-16,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-06_bare",off,,,2.4700610541267546e-11,0.0,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-06_bare",on,,,2.4700589271183745e-11,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-06_dressed13",off,,,1.3908285430427935e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-06_dressed13",on,,,1.3908285430427935e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-06_dressed101",off,,,1.435471884395423e-15,0.0,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-06_dressed101",on,,,1.435471884395423e-15,0.0,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-06_dressed202",off,,,1.7639024525805649e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-06_dressed202",on,,,1.7639024525805649e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-06_bare",off,,,4.392523513007022e-11,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-06_bare",on,,,4.392518145951641e-11,5.551115123125783e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-06_dressed13",off,,,1.2556138946648333e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-06_dressed13",on,,,1.2556138946648333e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-06_dressed101",off,,,1.3522400381735833e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-06_dressed101",on,,,1.3522400381735833e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-06_dressed202",off,,,1.4682648672198095e-15,1.1102230246251565e-15,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-06_dressed202",on,,,1.4682648672198095e-15,1.1102230246251565e-15,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-06_bare",off,,,7.811026226661617e-11,8.881784197001252e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-06_bare",on,,,7.811018737987268e-11,6.661338147750939e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-06_dressed13",off,,,1.3049548868934872e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-06_dressed13",on,,,1.3049548868934872e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-06_dressed101",off,,,1.7107654354496693e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-06_dressed101",on,,,1.7107654354496693e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-06_dressed202",off,,,1.5019179353166079e-15,1.1102230246251565e-15,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-06_dressed202",on,,,1.5019179353166079e-15,1.1102230246251565e-15,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-07_bare",off,,,1.3890472418478708e-10,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-07_bare",on,,,1.3890470294801194e-10,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-07_dressed13",off,,,1.3890445435511133e-10,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-07_dressed13",on,,,1.3890455623387873e-10,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-07_dressed101",off,,,1.3890242609028935e-10,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-07_dressed101",on,,,1.3890238898870248e-10,0.0,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-07_dressed202",off,,,1.389019778191443e-10,1.1102230246251565e-15,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-07_dressed202",on,,,1.389019749265749e-10,6.661338147750939e-16,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-07_bare",off,,,0.19991667708271343,0.007973368863503083,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-07_bare",on,,,1.3092446981120857e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-07_dressed13",off,,,0.19991667708271296,0.007973368863503416,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-07_dressed13",on,,,2.4385449137323738e-15,0.0,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-07_dressed101",off,,,0.1999166770827136,0.007973368863503416,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-07_dressed101",on,,,1.9510141184357284e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-07_dressed202",off,,,0.19991667708271318,0.00797336886350375,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-07_dressed202",on,,,2.590633971386815e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-07_bare",off,,,0.19991667708271338,0.007973368863503305,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-07_bare",on,,,1.3562759410066742e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-07_dressed13",off,,,0.1999166770827135,0.007973368863503416,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-07_dressed13",on,,,2.108419194001662e-15,2.220446049250313e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-07_dressed101",off,,,0.1999166770827133,0.007973368863503416,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-07_dressed101",on,,,1.8442460354578524e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-07_dressed202",off,,,0.19991667708271327,0.007973368863503416,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-07_dressed202",on,,,2.657895282457456e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-07_bare",off,,,0.1999166770827131,0.00797336886350375,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-07_bare",on,,,1.5728049959799348e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-07_dressed13",off,,,0.19991667708271318,0.00797336886350375,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-07_dressed13",on,,,1.9944462156542092e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-07_dressed101",off,,,0.19991667708271332,0.007973368863503416,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-07_dressed101",on,,,2.6448315711633554e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-07_dressed202",off,,,0.19991667708271332,0.007973368863504193,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-07_dressed202",on,,,2.9955535290055526e-15,8.881784197001252e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-08_bare",off,,,0.19991667708271316,0.00797336886350375,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-08_bare",on,,,1.5752368972953199e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-08_dressed13",off,,,0.1999166770827133,0.007973368863503971,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-08_dressed13",on,,,2.2153227043226807e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-08_dressed101",off,,,0.19991667708271307,0.007973368863503638,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-08_dressed101",on,,,1.4557389702304902e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-08_dressed202",off,,,0.1999166770827132,0.00797336886350375,3,,,,,,,
G,"(0.7,0.1,e)_e5.62e-08_dressed202",on,,,2.924116084836372e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-08_bare",off,,,0.19991667708271332,0.00797336886350375,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-08_bare",on,,,1.5935885228454998e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-08_dressed13",off,,,0.19991667708271327,0.00797336886350375,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-08_dressed13",on,,,2.1728379289930644e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-08_dressed101",off,,,0.19991667708271352,0.007973368863503305,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-08_dressed101",on,,,1.986418210529374e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-08_dressed202",off,,,0.19991667708271352,0.007973368863504637,3,,,,,,,
G,"(0.7,0.1,e)_e3.16e-08_dressed202",on,,,2.5460446097951953e-15,1.1102230246251565e-15,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-08_bare",off,,,0.19991667708271313,0.00797336886350375,3,,,,,,,
