spare,n,seed,arm,routing_optimization_level,repeat,time_ms,two_qubit_gates,depth,error,elapsed_since_start_s,fallback_count,cpu,python_version,qiskit_version,grid_rows,grid_cols,seed_transpiler
4,38,0,psf_zero_ls0,3.0,1,29.0964000000713,57,16,,198.21060410000018,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,0,psf_zero_ls0,3.0,2,23.912399999971967,57,16,,198.23566000000028,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,0,psf_zero_ls1,3.0,0,13.443400000141992,57,16,,198.26239290000012,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,0,psf_zero_ls1,3.0,1,13.11859999987064,57,16,,198.27670990000024,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,0,psf_zero_ls1,3.0,2,12.333500000295317,57,16,,198.2901324000004,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,qiskit_opt3,,0,21.724600000197825,57,16,,198.3871537,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,qiskit_opt3,,1,22.480999999970663,57,16,,198.41079330000002,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,qiskit_opt3,,2,22.117399999842746,57,16,,198.4340659000004,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls0,1.0,0,11.66109999985565,57,23,,198.45765290000008,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls0,1.0,1,11.629500000253756,57,23,,198.4709385000001,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls0,1.0,2,10.61550000031275,57,23,,198.48317990000032,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls1,1.0,0,11.13439999971888,57,23,,198.50604610000028,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls1,1.0,1,12.045299999954295,57,23,,198.51972569999998,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls1,1.0,2,10.738899999978457,57,23,,198.5320988000003,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls0,2.0,0,12.28419999961261,57,16,,198.55756050000036,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls0,2.0,1,12.41440000012517,57,16,,198.57108080000035,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls0,2.0,2,12.708699999620876,57,16,,198.5848944000004,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls1,2.0,0,10.849400000097376,57,16,,198.60880780000025,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls1,2.0,1,11.050199999772303,57,16,,198.62096070000007,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls1,2.0,2,11.29220000029818,57,16,,198.63335619999998,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls0,3.0,0,25.930700000117213,57,16,,198.68451400000004,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls0,3.0,1,26.45540000003166,57,16,,198.71212130000004,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls0,3.0,2,24.620000000140863,57,16,,198.7378678,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls1,3.0,0,13.54429999992135,57,16,,198.7652995000003,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls1,3.0,1,12.637799999993149,57,16,,198.7790342000003,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,1,psf_zero_ls1,3.0,2,12.289900000268972,57,16,,198.7924377000004,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,qiskit_opt3,,0,23.675599999933183,57,16,,198.89763340000036,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,qiskit_opt3,,1,21.68310000024576,57,16,,198.92041460000019,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,qiskit_opt3,,2,22.596799999973882,57,16,,198.94427220000034,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls0,1.0,0,10.069400000247697,57,23,,198.9664713000002,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls0,1.0,1,11.754300000120566,57,23,,198.9804494,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls0,1.0,2,10.74800000014875,57,23,,198.99283760000026,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls1,1.0,0,10.395300000254792,57,23,,199.01557760000014,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls1,1.0,1,10.11240000025282,57,23,,199.02728670000033,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls1,1.0,2,11.233700000047975,57,23,,199.04066860000012,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls0,2.0,0,13.154900000245107,57,16,,199.06705630000033,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls0,2.0,1,12.490900000102556,57,16,,199.0807566000003,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls0,2.0,2,14.403000000129396,57,16,,199.0973782000001,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls1,2.0,0,13.282899999921938,57,16,,199.12641680000024,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls1,2.0,1,12.937399999827903,57,16,,199.14052519999996,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls1,2.0,2,17.40029999973558,57,16,,199.15916510000034,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls0,3.0,0,28.338300000086747,57,16,,199.21638490000032,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls0,3.0,1,29.683400000067195,57,16,,199.2476343000003,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls0,3.0,2,26.54389999997875,57,16,,199.2753047000001,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls1,3.0,0,13.906799999858777,57,16,,199.30398130000003,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls1,3.0,1,14.247499999783031,57,16,,199.32030950000035,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
4,38,2,psf_zero_ls1,3.0,2,15.081800000189105,57,16,,199.33650590000025,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,qiskit_opt3,,0,27.889999999842985,51,16,,199.44352670000035,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,qiskit_opt3,,1,26.61260000013499,51,16,,199.47108430000026,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,qiskit_opt3,,2,31.926999999996042,51,16,,199.5040328,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls0,1.0,0,10.400300000128482,51,23,,199.52602000000024,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls0,1.0,1,11.213900000257127,51,23,,199.5387480000004,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls0,1.0,2,10.483999999905791,51,23,,199.5507174000004,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls1,1.0,0,11.408899999878486,51,23,,199.5749122000002,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls1,1.0,1,10.755300000255374,51,23,,199.58714110000028,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls1,1.0,2,10.654000000158703,51,23,,199.59927630000038,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls0,2.0,0,12.340800000401941,51,16,,199.62540609999996,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls0,2.0,1,13.445300000057614,51,16,,199.64069659999996,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls0,2.0,2,15.80599999988408,51,16,,199.65828190000002,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls1,2.0,0,10.727800000040588,51,16,,199.68221400000039,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls1,2.0,1,11.663799999951152,51,16,,199.69486300000017,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls1,2.0,2,10.448200000155339,51,16,,199.7062933000002,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls0,3.0,0,28.27609999985725,51,16,,199.76473160000023,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls0,3.0,1,30.872699999690667,51,16,,199.79661950000036,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls0,3.0,2,28.821500000049127,51,16,,199.82643129999997,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls1,3.0,0,12.47220000004745,51,16,,199.85311050000018,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls1,3.0,1,11.625499999809108,51,16,,199.86571690000028,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,0,psf_zero_ls1,3.0,2,12.773500000093918,51,16,,199.87951450000037,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,qiskit_opt3,,0,25.291699999797856,51,16,,199.978654,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,qiskit_opt3,,1,30.264900000020134,51,16,,200.0099240000004,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,qiskit_opt3,,2,26.830100000097445,51,16,,200.03775910000013,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls0,1.0,0,9.436400000140566,51,23,,200.0592458000001,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls0,1.0,1,10.278199999902426,51,23,,200.07101610000018,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls0,1.0,2,10.308299999906012,51,23,,200.08280730000024,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls1,1.0,0,11.70780000029481,51,23,,200.10611719999997,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls1,1.0,1,10.26929999989079,51,23,,200.11787870000035,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls1,1.0,2,10.488700000223616,51,23,,200.12987360000034,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls0,2.0,0,15.720500000043103,51,16,,200.16073140000026,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls0,2.0,1,12.58959999995568,51,16,,200.17431480000005,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls0,2.0,2,12.264699999832374,51,16,,200.1875815000003,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls1,2.0,0,13.079400000151509,51,16,,200.21270380000033,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls1,2.0,1,14.329699999962031,51,16,,200.22800890000008,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls1,2.0,2,10.988399999860121,51,16,,200.2399722,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls0,3.0,0,28.607199999896693,51,16,,200.29805990000023,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls0,3.0,1,28.01180000005843,51,16,,200.32713120000017,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls0,3.0,2,28.89519999962431,51,16,,200.3570840000002,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls1,3.0,0,13.764899999841873,51,16,,200.38730190000024,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls1,3.0,1,12.427699999989272,51,16,,200.4007719000001,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,1,psf_zero_ls1,3.0,2,14.879500000006374,51,16,,200.41730640000014,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,qiskit_opt3,,0,26.725600000190752,51,16,,200.52467000000024,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,qiskit_opt3,,1,26.811499999894295,51,16,,200.55246780000016,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,qiskit_opt3,,2,28.19069999986823,51,16,,200.58167600000024,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls0,1.0,0,12.443699999948876,51,23,,200.6051381000002,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls0,1.0,1,10.3783000004114,51,23,,200.61698550000028,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls0,1.0,2,9.599900000011985,51,23,,200.62821150000036,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls1,1.0,0,11.141099999804283,51,23,,200.65121210000007,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls1,1.0,1,10.943700000098033,51,23,,200.6636953000002,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls1,1.0,2,10.06520000009914,51,23,,200.67527850000033,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls0,2.0,0,13.995000000250002,51,16,,200.70295140000007,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls0,2.0,1,13.162199999896984,51,16,,200.71713580000005,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls0,2.0,2,13.13720000007379,51,16,,200.73125040000014,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls1,2.0,0,12.738899999931164,51,16,,200.75685999999996,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls1,2.0,1,12.793899999905989,51,16,,200.7706558,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls1,2.0,2,12.24869999987277,51,16,,200.78482320000012,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls0,3.0,0,30.188299999736046,51,16,,200.8488183000004,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls0,3.0,1,31.193899999834684,51,16,,200.88104750000002,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls0,3.0,2,27.897500000108266,51,16,,200.90995980000025,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls1,3.0,0,12.666200000239769,51,16,,200.93526450000036,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls1,3.0,1,13.905200000408513,51,16,,200.9501762,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
8,34,2,psf_zero_ls1,3.0,2,13.166999999612017,51,16,,200.96435100000008,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,qiskit_opt3,,0,31.72279999989769,39,16,,201.06789670000035,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,qiskit_opt3,,1,31.284099999993487,39,16,,201.09996620000038,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,qiskit_opt3,,2,34.208099999887054,39,16,,201.13546540000016,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls0,1.0,0,8.779799999956595,39,23,,201.1572226000003,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls0,1.0,1,9.355500000310712,39,23,,201.16772450000008,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls0,1.0,2,11.143199999878561,39,23,,201.18100730000015,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls1,1.0,0,10.00099999964732,39,23,,201.20168830000011,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls1,1.0,1,10.511800000131188,39,23,,201.2139962000001,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls1,1.0,2,9.205899999869871,39,23,,201.2242828000003,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls0,2.0,0,13.908100000207924,39,16,,201.25113420000025,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls0,2.0,1,11.596999999710533,39,16,,201.26352210000005,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls0,2.0,2,11.079599999902712,39,16,,201.27535880000005,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls1,2.0,0,9.843400000136171,39,16,,201.2961123,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls1,2.0,1,10.032300000148098,39,16,,201.30690600000025,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls1,2.0,2,10.168000000248867,39,16,,201.31782380000004,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls0,3.0,0,34.366400000180874,39,16,,201.3856791000003,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls0,3.0,1,35.16279999985272,39,16,,201.42226580000033,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls0,3.0,2,35.36850000000413,39,16,,201.4584120000004,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls1,3.0,0,10.991699999976845,39,16,,201.48231310000028,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls1,3.0,1,10.692500000004657,39,16,,201.49377530000038,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,0,psf_zero_ls1,3.0,2,11.027000000012777,39,16,,201.50554600000032,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,qiskit_opt3,,0,35.38329999992129,39,16,,201.62165960000038,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,qiskit_opt3,,1,31.344699999863224,39,16,,201.65380400000004,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,qiskit_opt3,,2,32.392300000083196,39,16,,201.68698250000034,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,psf_zero_ls0,1.0,0,9.066699999948469,39,23,,201.70695400000022,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,psf_zero_ls0,1.0,1,8.898500000213971,39,23,,201.71699590000026,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,psf_zero_ls0,1.0,2,8.402099999784696,39,23,,201.7265738000001,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,psf_zero_ls1,1.0,0,9.676699999999983,39,23,,201.74711210000032,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,psf_zero_ls1,1.0,1,8.957099999861384,39,23,,201.75718380000035,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,psf_zero_ls1,1.0,2,9.119800000007672,39,23,,201.76743130000023,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,psf_zero_ls0,2.0,0,12.502399999902991,39,16,,201.7922408000004,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,psf_zero_ls0,2.0,1,11.611500000071828,39,16,,201.80462650000027,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,psf_zero_ls0,2.0,2,12.474000000111118,39,16,,201.81787500000019,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,psf_zero_ls1,2.0,0,10.109400000146707,39,16,,201.83911230000012,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,psf_zero_ls1,2.0,1,9.902599999804806,39,16,,201.84976189999998,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
16,26,1,psf_zero_ls1,2.0,2,9.488300000157324,39,16,,201.8602708000003,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,6,7,42
