iteration,engine,time_s,depth,cx_count,signature
720,Qiskit_L3,0.00754070000016327,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
720,TKET,0.04285319999985404,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
720,PSF-Zero,0.0005415000000539294,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
721,Qiskit_L3,0.00746419999995851,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
721,TKET,0.04254969999988134,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
721,PSF-Zero,0.0005292000000736152,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
722,Qiskit_L3,0.007301500000039596,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
722,TKET,0.04254240000000209,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
722,PSF-Zero,0.0005654999999933352,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
723,Qiskit_L3,0.007694899999933114,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
723,TKET,0.04469720000020061,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
723,PSF-Zero,0.0005435000000488799,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
724,Qiskit_L3,0.007958599999938087,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
724,TKET,0.04376189999993585,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
724,PSF-Zero,0.0005303000000367319,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
725,Qiskit_L3,0.00806190000002971,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
725,TKET,0.0433384999998907,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
725,PSF-Zero,0.0005340999998679763,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
726,Qiskit_L3,0.008035999999947308,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
726,TKET,0.04213359999994282,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
726,PSF-Zero,0.00046429999997599225,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
727,Qiskit_L3,0.007045800000014424,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
727,TKET,0.042008900000155336,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
727,PSF-Zero,0.00047630000017306884,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
728,Qiskit_L3,0.007548000000042521,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
728,TKET,0.0424427000000378,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
728,PSF-Zero,0.00051989999997204,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
729,Qiskit_L3,0.007781399999885252,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
729,TKET,0.04205239999987498,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
729,PSF-Zero,0.00047670000003563473,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
730,Qiskit_L3,0.007527299999992465,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
730,TKET,0.04208939999989525,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
730,PSF-Zero,0.0004429000000527594,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
731,Qiskit_L3,0.007256399999960195,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
731,TKET,0.042461799999955474,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
731,PSF-Zero,0.0004838000002109766,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
732,Qiskit_L3,0.0076086000001396314,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
732,TKET,0.04186909999998534,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
732,PSF-Zero,0.00043370000003051246,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
733,Qiskit_L3,0.00731949999999415,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
733,TKET,0.041932800000040515,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
733,PSF-Zero,0.0004443000000264874,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
734,Qiskit_L3,0.007251600000017788,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
734,TKET,0.04274030000010498,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
734,PSF-Zero,0.0005189000000882515,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
735,Qiskit_L3,0.007490899999993417,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
735,TKET,0.0426015999998981,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
735,PSF-Zero,0.0005220999998982734,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
736,Qiskit_L3,0.007705299999997806,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
736,TKET,0.04226339999991069,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
736,PSF-Zero,0.0004817000001366978,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
737,Qiskit_L3,0.007211299999880794,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
737,TKET,0.042566099999930884,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
737,PSF-Zero,0.0004764000000250235,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
738,Qiskit_L3,0.007828200000176366,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
738,TKET,0.04229580000014721,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
738,PSF-Zero,0.0004540999998425832,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
739,Qiskit_L3,0.0073156000000835775,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
739,TKET,0.04223850000016682,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
739,PSF-Zero,0.0005006999999750406,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
740,Qiskit_L3,0.007207799999832787,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
740,TKET,0.04250199999978577,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
740,PSF-Zero,0.0005502000001342822,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
741,Qiskit_L3,0.00760919999993348,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
741,TKET,0.04225300000007337,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
741,PSF-Zero,0.000507900000002337,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
742,Qiskit_L3,0.007834000000002561,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
742,TKET,0.04243100000007871,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
742,PSF-Zero,0.00047059999997145496,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
743,Qiskit_L3,0.007594800000106261,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
743,TKET,0.042103100000076665,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
743,PSF-Zero,0.00045030000001133885,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
744,Qiskit_L3,0.007479899999907502,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
744,TKET,0.042604799999935494,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
744,PSF-Zero,0.0005387999999584281,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
745,Qiskit_L3,0.007736499999964508,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
745,TKET,0.042321500000070955,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
745,PSF-Zero,0.0004605000001447479,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
746,Qiskit_L3,0.007865499999979875,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
746,TKET,0.042577499999879365,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
746,PSF-Zero,0.0005278999999518419,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
747,Qiskit_L3,0.007386100000076112,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
747,TKET,0.04939630000012585,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
747,PSF-Zero,0.0011241999998219399,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
748,Qiskit_L3,0.0130911000001106,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
748,TKET,0.04268810000007761,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
748,PSF-Zero,0.0005280000000311702,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
749,Qiskit_L3,0.007559399999991001,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
749,TKET,0.0421868999999333,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
749,PSF-Zero,0.00047459999996135593,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
750,Qiskit_L3,0.007437000000209082,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
750,TKET,0.0418237000001227,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
750,PSF-Zero,0.0004562999999961903,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
751,Qiskit_L3,0.007233799999994517,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
751,TKET,0.04236900000000787,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
751,PSF-Zero,0.000483299999814335,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
752,Qiskit_L3,0.007385400000202935,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
752,TKET,0.042931599999974424,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
752,PSF-Zero,0.00046700000007149356,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
753,Qiskit_L3,0.007462099999884231,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
753,TKET,0.042163000000073225,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
753,PSF-Zero,0.0004362000001947308,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
754,Qiskit_L3,0.007004400000141686,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
754,TKET,0.04245250000008127,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
754,PSF-Zero,0.0004785999999512569,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
755,Qiskit_L3,0.007150799999863011,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
755,TKET,0.04212869999992108,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
755,PSF-Zero,0.00045180000006439514,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
756,Qiskit_L3,0.007063499999958367,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
756,TKET,0.04235670000002756,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
756,PSF-Zero,0.0005103000000872271,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
757,Qiskit_L3,0.0072711999998773535,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
757,TKET,0.04226470000003246,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
757,PSF-Zero,0.00046949999978096457,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
758,Qiskit_L3,0.007103700000016033,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
758,TKET,0.04223150000007081,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
758,PSF-Zero,0.0004463000000214379,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
759,Qiskit_L3,0.0069977999999082385,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
759,TKET,0.04189019999989796,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
759,PSF-Zero,0.00044309999998404237,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
760,Qiskit_L3,0.006931300000132978,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
760,TKET,0.04220589999999902,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
760,PSF-Zero,0.0004569000000174128,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
761,Qiskit_L3,0.007316599999967366,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
761,TKET,0.042115499999908934,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
761,PSF-Zero,0.00042340000004514877,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
762,Qiskit_L3,0.00776310000014746,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
762,TKET,0.04247680000003129,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
762,PSF-Zero,0.00046320000001287553,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
763,Qiskit_L3,0.007310700000061843,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
763,TKET,0.042043200000080105,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
763,PSF-Zero,0.000445900000158872,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
764,Qiskit_L3,0.007129500000019107,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
764,TKET,0.042114500000025146,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
764,PSF-Zero,0.0005078000001503824,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
765,Qiskit_L3,0.007381200000054378,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
765,TKET,0.0422088000000258,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
765,PSF-Zero,0.00044509999997899286,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
766,Qiskit_L3,0.007133800000019619,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
766,TKET,0.04224350000004051,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
766,PSF-Zero,0.0005218999999669904,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
767,Qiskit_L3,0.007499900000084381,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
767,TKET,0.04227419999983795,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
767,PSF-Zero,0.000505600000224149,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
768,Qiskit_L3,0.007421600000043327,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
768,TKET,0.04209430000014436,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
768,PSF-Zero,0.0004609000000073138,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
769,Qiskit_L3,0.0074371000000610366,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
769,TKET,0.04224290000001929,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
769,PSF-Zero,0.00048709999987295305,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
770,Qiskit_L3,0.007535799999914161,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
770,TKET,0.04200869999999668,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
770,PSF-Zero,0.0004527000000962289,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
771,Qiskit_L3,0.0073892000000341795,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
771,TKET,0.04261099999985163,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
771,PSF-Zero,0.000526300000046831,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
772,Qiskit_L3,0.007285000000138098,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
772,TKET,0.04303520000007666,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
772,PSF-Zero,0.0004716999999345717,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
773,Qiskit_L3,0.007229099999904065,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
773,TKET,0.04228279999983897,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
773,PSF-Zero,0.0004437999998572195,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
774,Qiskit_L3,0.007440600000109043,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
774,TKET,0.04213639999989027,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
774,PSF-Zero,0.00046799999995528196,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
775,Qiskit_L3,0.007177899999987858,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
775,TKET,0.042335300000104326,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
775,PSF-Zero,0.0004623999998329964,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
776,Qiskit_L3,0.00730769999995573,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
776,TKET,0.042229899999938425,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
776,PSF-Zero,0.0004813000000467582,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
777,Qiskit_L3,0.007275599999957194,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
777,TKET,0.04231079999999565,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
777,PSF-Zero,0.00048620000006849295,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
778,Qiskit_L3,0.007444500000019616,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
778,TKET,0.04237100000000282,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
778,PSF-Zero,0.000497699999868928,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
779,Qiskit_L3,0.007452300000068135,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
779,TKET,0.04231840000011289,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
779,PSF-Zero,0.0004635000000234868,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
780,Qiskit_L3,0.007091599999967002,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
780,TKET,0.04219220000004498,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
780,PSF-Zero,0.00043580000010479125,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
781,Qiskit_L3,0.006952799999908166,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
781,TKET,0.0426399999998921,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
781,PSF-Zero,0.00045820000013918616,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
782,Qiskit_L3,0.007269100000030448,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
782,TKET,0.042341100000157894,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
782,PSF-Zero,0.00046130000009725336,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
783,Qiskit_L3,0.007385699999986173,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
783,TKET,0.04323930000009568,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
783,PSF-Zero,0.0005036000000018248,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
784,Qiskit_L3,0.0072881999999481195,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
784,TKET,0.04220110000005661,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
784,PSF-Zero,0.00045310000018616847,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
785,Qiskit_L3,0.007133199999998396,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
785,TKET,0.04205309999997553,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
785,PSF-Zero,0.000467800000023999,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
786,Qiskit_L3,0.007560700000112774,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
786,TKET,0.04232010000009723,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
786,PSF-Zero,0.00044509999997899286,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
787,Qiskit_L3,0.007036700000071505,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
787,TKET,0.04285990000016682,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
787,PSF-Zero,0.0005151000000296335,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
788,Qiskit_L3,0.007768400000031761,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
788,TKET,0.04236070000001746,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
788,PSF-Zero,0.0004515999999057385,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
789,Qiskit_L3,0.007279100000005201,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
789,TKET,0.04243099999985134,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
789,PSF-Zero,0.00045389999991130026,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
790,Qiskit_L3,0.007415799999989758,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
790,TKET,0.04194840000013755,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
790,PSF-Zero,0.00044990000014877296,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
791,Qiskit_L3,0.007279800000105752,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
791,TKET,0.04218140000011772,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
791,PSF-Zero,0.00044599999978345295,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
792,Qiskit_L3,0.00729260000002796,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
792,TKET,0.04201530000000275,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
