gc_mode,iteration,timestamp,rss_mb,w1_load_build_ms,w1_compile_ms,w1_simulate_ms,w1_total_ms,w1_z_00,w1_correct_00,w1_q0_00,w1_2q_00,w1_fp_00,w1_z_01,w1_correct_01,w1_q0_01,w1_2q_01,w1_fp_01,w1_z_10,w1_correct_10,w1_q0_10,w1_2q_10,w1_fp_10,w1_z_11,w1_correct_11,w1_q0_11,w1_2q_11,w1_fp_11,w2_synth_verify_ms,w2_compile_ms,w2_simulate_ms,w2_total_ms,w2_fallbacks,w2_gpu_worst,w2_synth_fp,w2_routed_fp,w2_2q,w2_tvd,platform
each,31,1790313708.3848305,698.69140625,3.67077297414653,45.569044013973325,3821.5758459991775,3870.8156629872974,-0.9135,1,112,9,206b23e28556b8c1,0.918,1,112,9,ea25dd0e78956716,0.9085,1,112,9,51e7b224ddb318d1,-0.9255,1,112,9,230bd81105cb6279,179.88315998809412,14.74028400843963,841.4930069993716,1036.1164509959053,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.05325681796291649,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,32,1790313713.5866663,698.69140625,3.699222987052053,46.37823402299546,3846.393639978487,3896.4710969885346,-0.9245,1,112,9,206b23e28556b8c1,0.923,1,112,9,ea25dd0e78956716,0.928,1,112,9,51e7b224ddb318d1,-0.9255,1,112,9,230bd81105cb6279,207.40402699448168,15.175964013906196,907.8663889958989,1130.4463800042868,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.049759468638849724,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,33,1790313718.7884111,698.69140625,3.7311839987523854,45.913313020719215,3841.23659497709,3890.8810919965617,-0.926,1,112,9,206b23e28556b8c1,0.913,1,112,9,ea25dd0e78956716,0.912,1,112,9,51e7b224ddb318d1,-0.921,1,112,9,230bd81105cb6279,208.35281800827943,15.32607400440611,906.9333779916633,1130.6122700043488,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.0498068179629165,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,34,1790313723.9836416,697.98828125,3.7445340130943805,46.934063982916996,3934.8104239907116,3985.489021986723,-0.91,1,112,9,206b23e28556b8c1,0.9205,1,112,9,ea25dd0e78956716,0.9135,1,112,9,51e7b224ddb318d1,-0.9185,1,112,9,230bd81105cb6279,204.2983940045815,14.538902993081138,815.8044719893951,1034.6417689870577,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.0533568179629165,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,35,1790313729.0932696,698.01953125,3.72580299153924,45.38951301947236,3846.314850001363,3895.4301660123747,-0.9075,1,112,9,206b23e28556b8c1,0.928,1,112,9,ea25dd0e78956716,0.9295,1,112,9,51e7b224ddb318d1,-0.9225,1,112,9,230bd81105cb6279,202.8054220136255,15.59067500056699,821.024706994649,1039.4208040088415,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.04718858562044023,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,36,1790313734.182344,698.01953125,3.6731529980897903,45.31061300076544,3828.381823026575,3877.3655890254304,-0.93,1,112,9,206b23e28556b8c1,0.9145,1,112,9,ea25dd0e78956716,0.9125,1,112,9,51e7b224ddb318d1,-0.925,1,112,9,230bd81105cb6279,198.74134799465537,14.399234001757577,825.646130979294,1038.786712975707,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.04810681796291649,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,37,1790313739.2845342,698.01953125,3.6909340124111623,45.51927300053649,3842.3806659993716,3891.590873012319,-0.916,1,112,9,206b23e28556b8c1,0.91,1,112,9,ea25dd0e78956716,0.93,1,112,9,51e7b224ddb318d1,-0.936,1,112,9,230bd81105cb6279,203.14581200364046,16.035206004744396,815.6089809781406,1034.7899989865255,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.05180946863884975,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,38,1790313744.3777568,698.01953125,3.709964017616585,45.74684301041998,3837.265630980255,3886.7224380082916,-0.9155,1,112,9,206b23e28556b8c1,0.9295,1,112,9,ea25dd0e78956716,0.9165,1,112,9,51e7b224ddb318d1,-0.917,1,112,9,230bd81105cb6279,195.4551149974577,14.440963015658781,824.9562209821306,1034.852298995247,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.054556817962916504,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,39,1790313749.4816864,698.0234375,3.7338139954954386,46.16448300657794,3843.4397270029876,3893.338024005061,-0.9085,1,112,9,206b23e28556b8c1,0.9235,1,112,9,ea25dd0e78956716,0.911,1,112,9,51e7b224ddb318d1,-0.9245,1,112,9,230bd81105cb6279,203.76816199859604,14.76763398386538,819.1600659920368,1037.6958619744983,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.0516568179629165,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,40,1790313754.8029273,698.203125,3.6886830057483166,46.4898039936088,3940.4433090239763,3990.6217960233334,-0.914,1,112,9,206b23e28556b8c1,0.908,1,112,9,ea25dd0e78956716,0.915,1,112,9,51e7b224ddb318d1,-0.924,1,112,9,230bd81105cb6279,192.32372200349346,15.545514994300902,931.385361996945,1139.2545989947394,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.04915946863884975,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
